parent_asin,title,categories,details,average_rating,rating_number,price,bought_together
B001C4R9NE,Greatest Hits Volume One,[],"{""Manufacturer"": ""C/ERA Records Ltd."", ""Date First Available"": ""July 4, 2008"", ""Label"": ""C/ERA Records Ltd.""}",3.0,1,,
B000GDXC2Y,Divine Liturgy / Bozhestvennaya Liturgiya (2 CD Set),[],"{""Manufacturer"": ""Orthodoxmusic.ru"", ""Date First Available"": ""June 18, 2006"", ""Label"": ""Orthodoxmusic.ru"", ""Number of discs"": ""1""}",5.0,1,,
B0098HT0GG,SOME PEOPLE CAN DO WHAT THEY LIKE(ltd.paper-sleeve),[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.88 Ounces"", ""Date First Available"": ""July 3, 2013"", ""Number of discs"": ""1""}",4.4,21,,
B00FZ0V6IA,"Tougher Than Leather Original recording reissued, Original recording remastered Edition by Run Dmc (1999) Audio CD",[],"{""Date First Available"": ""July 1, 2014""}",4.8,16,,
B0012Y06WU,FROM HILLYARD,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""January 22, 2008""}",4.8,2,,
B001OXWD8Y,Totallyadult,[],{},5.0,1,,
B07NK96K2G,Karen,[],"{""Date First Available"": ""February 9, 2019""}",4.5,3,79.99,
B01A9KOQR8,Wonderful World of Romance for Tiny Tim Fans Only by Tiny Tim (2007-02-12),[],"{""Date First Available"": ""August 2, 2016""}",4.7,5,,
B00007JRFE,"Amazing Grace - Breath - Cd, 1997",[],"{""Product Dimensions"": ""5 x 0.5 x 5.5 inches; 3.39 Ounces"", ""Date First Available"": ""October 5, 2013""}",4.7,2,,
B003YUO7UC,Klavierkonzerte 2 & 3,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""4.96 x 0.47 x 5.67 inches; 3.36 Ounces"", ""Manufacturer"": ""DUTTO"", ""Date First Available"": ""February 2, 2011"", ""Label"": ""DUTTO"", ""Number of discs"": ""1""}",4.5,2,20.0,
B005BKP3SS,MOZART: VIOLIN CONCERTOS(2CD)(24bit remaster)(reissue),[],"{""Product Dimensions"": ""11.81 x 3.94 x 7.87 inches; 2.83 Ounces"", ""Date First Available"": ""August 10, 2012"", ""Number of discs"": ""2""}",5.0,1,,
B0018GTBTG,"YOUNG ABE LINCOLN (1961 ORIGINAL CAST LP, REISSUE, 1975)",[],"{""Manufacturer"": ""WONDERLAND"", ""Date First Available"": ""April 27, 2008"", ""Label"": ""WONDERLAND""}",5.0,2,14.95,
B000PHQW8C,Jazz Cafe Sampler,[],"{""Package Dimensions"": ""4.92 x 4.92 x 0.08 inches"", ""Manufacturer"": ""RCA Victor"", ""Date First Available"": ""April 18, 2007"", ""Label"": ""RCA Victor""}",5.0,2,,
B00C9J29EU,"The Stompers, Greatest Hits...Live!, music CD",[],"{""Package Dimensions"": ""6 x 5 x 0.4 inches; 4.8 Ounces"", ""Manufacturer"": ""BoTown Records"", ""Date First Available"": ""April 8, 2013"", ""Label"": ""BoTown Records""}",4.0,2,59.78,
B00FY3FYOK,"Oasis by Flack, Roberta (1990) Audio CD",[],"{""Date First Available"": ""March 2, 2014""}",4.6,32,35.62,
B000GBIXL6,Holiday Rain's Nightmare,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""Serendipity Doda"", ""Date First Available"": ""June 14, 2006"", ""Label"": ""Serendipity Doda""}",4.0,1,4.99,
B000LXD2F6,The Lathe Of Heaven,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""Chthonic Streams"", ""Date First Available"": ""December 13, 2006"", ""Label"": ""Chthonic Streams"", ""Number of discs"": ""1""}",5.0,1,24.99,
B00007JMFH,Best Of Jeffrey Osborne,[],"{""Language"": ""English"", ""Package Dimensions"": ""5.6 x 4.9 x 0.4 inches; 4 Ounces"", ""Manufacturer"": ""20th Century Masters"", ""Date First Available"": ""August 6, 2012"", ""Label"": ""20th Century Masters"", ""Number of discs"": ""1""}",4.8,180,65.0,
B003ZWRKPI,Teenage Dream,[],"{""Product Dimensions"": ""4.92 x 4.92 x 0.12 inches; 0.71 Ounces"", ""Manufacturer"": ""PID"", ""Date First Available"": ""November 6, 2010"", ""Label"": ""PID"", ""Number of discs"": ""1""}",4.6,15,,
B00PO58SLO,Swampland: Birth Of The Scientists by The Scientists [Music CD],[],"{""Date First Available"": ""February 6, 2015""}",4.8,3,,
B001BF0AEO,Marinka,[],"{""Date First Available"": ""June 20, 2008"", ""Number of discs"": ""1""}",4.0,1,,
B0001HA8Q8,Vox Pop: Polyphonic Poetry & Musical Ekstasy,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Date First Available"": ""February 8, 2004""}",5.0,1,8.07,
B00000B5QA,INT.A PIAZZOLLA-FERRE,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""August 11, 2012"", ""Number of discs"": ""1""}",5.0,1,50.47,
B000X23KHU,Good Vibrations 1973 LP Record 22 Orginal Hits & Artist,[],"{""Package Dimensions"": ""12.52 x 12.52 x 0.51 inches; 1 Pounds"", ""Manufacturer"": ""CBS Records CHICAGO, ILL. RONCO 1973"", ""Date First Available"": ""October 11, 2007"", ""Label"": ""CBS Records CHICAGO, ILL. RONCO 1973""}",4.4,3,9.99,
B00T4WXCLY,"45vinylrecord Have You Seen Your Mother Baby Standing In The Shadows/Who's Driving My Plane (7""/45 rpm)",[],"{""Date First Available"": ""February 3, 2015""}",5.0,1,127.0,
B000PJAL7I,Lenny Kravitz 5,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""Virgin Records America"", ""Date First Available"": ""April 19, 2007"", ""Label"": ""Virgin Records America"", ""Number of discs"": ""1""}",4.8,463,,
B00005EIA4,NEWS,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Manufacturer"": ""BVG"", ""Date First Available"": ""August 8, 2012"", ""Label"": ""BVG"", ""Number of discs"": ""1""}",4.6,36,,
B0037FR800,Nickolay Baskov,[],"{""Package Dimensions"": ""5.67 x 5.04 x 0.39 inches; 4.16 Ounces"", ""Manufacturer"": ""MCK"", ""Date First Available"": ""February 6, 2010"", ""Label"": ""MCK"", ""Number of discs"": ""1""}",5.0,1,11.03,
B00PUUA2FS,America Eats It's Own Young by Funkadelic [Music CD],[],"{""Date First Available"": ""November 19, 2014""}",4.6,14,,
B00005G95E,TRIBUTE (Digital remaster),[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""August 8, 2012"", ""Country of Origin"": ""Japan"", ""Number of discs"": ""1""}",4.7,154,17.55,
B001V8T61Y,Super Fan Fever Stadium Jams,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 3.53 Ounces"", ""Manufacturer"": ""CD"", ""Date First Available"": ""March 10, 2009"", ""Label"": ""CD""}",5.0,1,3.44,
B000ZU90SI,Meditation: Opera Overtures & Intermezzi,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.89 Ounces"", ""Manufacturer"": ""EMI Angel Studio"", ""Date First Available"": ""August 17, 2008"", ""Label"": ""EMI Angel Studio"", ""Number of discs"": ""1""}",4.7,5,100.79,
B0010JR07Q,Shattered Music Label Sampler,[],"{""Date First Available"": ""December 1, 2007""}",5.0,1,,
B009SGZD2M,Fleetwood Mac-Live at the Record Plant Sausalito CA-1974,[],"{""Manufacturer"": ""B13"", ""Date First Available"": ""October 18, 2012"", ""Label"": ""B13"", ""Number of discs"": ""1""}",3.2,8,,
B00NWU1NEW,Funky Music Machine: Limited,[],"{""Package Dimensions"": ""5.28 x 4.72 x 0.16 inches; 1.76 Ounces"", ""Manufacturer"": ""P-Vine"", ""Original Release Date"": ""2014"", ""Date First Available"": ""September 26, 2014"", ""Label"": ""P-Vine"", ""Number of discs"": ""1""}",5.0,1,,
B000BI3WIS,Pretty Please,[],"{""Date First Available"": ""September 21, 2005"", ""Number of discs"": ""1""}",3.0,1,270.0,
B001MPQBFU,Live in Seattle,[],"{""Is Discontinued By Manufacturer"": ""Yes"", ""Date First Available"": ""August 15, 2012"", ""Number of discs"": ""1""}",4.2,50,185.0,
B001G497XK,Connections and Disconnections - by Funkadelic (Vinyl LP Record),[],"{""Package Dimensions"": ""14.9 x 12.8 x 0.8 inches; 14.4 Ounces"", ""Manufacturer"": ""L.A. Records"", ""Date First Available"": ""September 15, 2008"", ""Label"": ""L.A. Records""}",5.0,3,39.98,
B004WYKYMY,"""You Better Believe Me""",[],"{""Manufacturer"": ""Argo"", ""Date First Available"": ""April 18, 2011"", ""Label"": ""Argo""}",5.0,2,,
B00CLYMJ0W,The Bear Song,[],"{""Date First Available"": ""May 1, 2013""}",5.0,1,,
B01KB3APVO,Classics by TRIUMPH (1995-09-06),[],"{""Date First Available"": ""July 31, 2017""}",4.8,612,,
B000UUSA4S,Hot in Bedrock,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""August 7, 2007""}",5.0,1,,
B00QHGSMJC,Voices (USA Vinyl LP),[],"{""Date First Available"": ""May 16, 2017""}",4.0,1,,
B0000921EB,Glenn Miller and his Orchestra: The Story of a Man and His Music,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.82 Ounces"", ""Manufacturer"": ""Delta"", ""Date First Available"": ""April 8, 2009"", ""Label"": ""Delta"", ""Number of discs"": ""1""}",5.0,1,11.42,
B0007SVINI,The Insanity of Life,[],"{""Package Dimensions"": ""5.6 x 4.9 x 0.4 inches; 0.16 Ounces"", ""Manufacturer"": ""Gem Three"", ""Date First Available"": ""February 14, 2005"", ""Label"": ""Gem Three"", ""Number of discs"": ""1""}",5.0,2,,
B0007LW24E,Tell Me Something New,[],"{""Package Dimensions"": ""5.6 x 4.9 x 0.5 inches; 4 Ounces"", ""Manufacturer"": ""GIB"", ""Date First Available"": ""January 20, 2005"", ""Label"": ""GIB"", ""Number of discs"": ""1""}",4.5,2,,
B006DI0M3I,Shraddha ( Set Of 4 CD's),[],"{""Package Dimensions"": ""7.72 x 5.59 x 0.71 inches; 8.47 Ounces"", ""Date First Available"": ""June 5, 2016"", ""Number of discs"": ""4""}",4.5,11,,
B01AXKJLGU,Tiny Crustacean Light by Donovan's Brain (2000-01-01),[],"{""Is Discontinued By Manufacturer"": ""No"", ""Date First Available"": ""May 27, 2016""}",4.0,1,15.0,
B00455XFN0,B.C.,[],"{""Date First Available"": ""September 23, 2010""}",5.0,1,7.95,
B0000540I2,Bye Bye Bye,[],"{""Date First Available"": ""December 16, 2014"", ""Number of discs"": ""1""}",3.0,1,39.01,
B000009QYD,Under the Bridge,[],"{""Manufacturer"": ""Pid"", ""Date First Available"": ""July 27, 2006"", ""Label"": ""Pid""}",4.0,1,,
B0011NVAU4,Canvas,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""SONY MUSIC ENTERTAINMENT JAPAN"", ""Date First Available"": ""December 20, 2007"", ""Label"": ""SONY MUSIC ENTERTAINMENT JAPAN"", ""Number of discs"": ""1""}",5.0,3,22.38,
B0000074HP,Rock,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Item Weight"": ""3.21 Ounces"", ""Date First Available"": ""October 7, 2010"", ""Number of discs"": ""1""}",5.0,3,,
B000LZ64XQ,Vol. 2-Ahora Dama Y Paloma,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 4.23 Ounces"", ""Manufacturer"": ""RYQZ"", ""Date First Available"": ""October 20, 2010"", ""Label"": ""RYQZ"", ""Number of discs"": ""2""}",5.0,2,,
B00000I8DA,Donizetti: Linda Di Chamounix (Complete),[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.6 x 4.9 x 0.4 inches; 1.21 Pounds"", ""Date First Available"": ""February 11, 2007"", ""Number of discs"": ""2""}",4.6,4,66.76,
B00FY3D2H6,Deliver the Word by War (1992) Audio CD,[],"{""Date First Available"": ""March 2, 2014""}",4.7,150,,
B0765Q64VW,"Live from ΜΤV UΝΡLUGGΕD, Giske 2017 (SUΜΜΕR SΟLSTΙCΕ). 2CD/BLU-Ray Video - European Release",[],"{""Date First Available"": ""October 6, 2017""}",4.6,20,,
B000062WE2,Up & Down the Glory Road (Limited Editio,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""unknown"", ""Date First Available"": ""July 27, 2006"", ""Label"": ""unknown"", ""Number of discs"": ""2""}",5.0,2,59.44,
B002FL6SB2,And Now It's Time for Silly Songs with Larry,[],"{""Package Dimensions"": ""5.59 x 4.96 x 0.55 inches; 1.6 Ounces"", ""Date First Available"": ""July 1, 2009""}",4.5,19,49.95,
B000065OMH,VARIOUS ARTISTS - BIG SHINY TUNES - CD,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Language"": ""English"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.88 Ounces"", ""Date First Available"": ""August 7, 2012"", ""Number of discs"": ""1""}",4.4,32,19.99,
B00KMYS7WM,Harry Belafonte ~ Homeward Bound SS LP Vinyl Record,[],"{""Date First Available"": ""December 7, 2014""}",5.0,6,127.0,
B004HJPB0Y,Zephyr National,[],"{""Date First Available"": ""December 30, 2010""}",5.0,1,,
B00G2JARHE,"Let's Be Friends by Presley, Elvis Original recording remastered edition (2006) Audio CD",[],{},4.6,67,31.97,
B000BDIVO8,Duke Ellington,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 0.01 Ounces"", ""Manufacturer"": ""Time Life Music"", ""Date First Available"": ""September 13, 2005"", ""Label"": ""Time Life Music"", ""Number of discs"": ""1""}",5.0,5,12.5,
B00PPN34C8,Good Vibrations,[],"{""Manufacturer"": ""Ronco"", ""Date First Available"": ""September 24, 2015"", ""Label"": ""Ronco"", ""Number of discs"": ""1""}",4.6,7,5.35,
B000002SU6,Song of Nature: Dancing Daffodils,[],"{""Manufacturer"": ""OMI RECORDS"", ""Date First Available"": ""December 4, 2011"", ""Label"": ""OMI RECORDS""}",5.0,1,16.33,
B00KRIF6KY,Dangerous Times,[],"{""Manufacturer"": ""polygram"", ""Date First Available"": ""June 4, 2014"", ""Label"": ""polygram""}",5.0,4,19.74,
B003X28PGS,Le secret admirable du très saint rosaire,[],{},5.0,1,,
B000XJLWSM,Legends Rock On,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""October 19, 2007""}",5.0,12,,
B01H4E6PUS,Settle Down,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Manufacturer"": ""Oddity"", ""Run time"": ""45 minutes"", ""Date First Available"": ""June 15, 2016"", ""Label"": ""Oddity"", ""Number of discs"": ""1""}",4.0,1,,
B002S2KO2M,Rajaton - Best of 1999-2009 CD + DVD,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""rajaton"", ""Date First Available"": ""August 22, 2012"", ""Label"": ""rajaton"", ""Number of discs"": ""2""}",5.0,3,29.98,
B000LW9QFC,Devotion,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""May 29, 2011"", ""Number of discs"": ""1""}",4.6,3,24.99,
B00Y3Z8RT4,Scandalous by Scandal (1995-12-01),[],"{""Manufacturer"": ""Sony Special Product"", ""Date First Available"": ""June 8, 2015"", ""Label"": ""Sony Special Product""}",4.6,30,29.68,
B002W2OVCC,The Greatest Trade Ever [Unabridged 6-CD Set]; The Behind-the-Scenes Story of How John Paulson Defied Wall Street and Made Financial History,[],"{""Manufacturer"": ""Rand House Audio"", ""Date First Available"": ""November 7, 2009"", ""Label"": ""Rand House Audio""}",4.6,525,,
B008N176NW,Yo Soy El Twist,[],"{""Date First Available"": ""July 19, 2012""}",5.0,1,19.98,
B01G471O7A,Ventilate by Hedder,[],"{""Manufacturer"": ""Gold Circle Records ‎"", ""Date First Available"": ""May 27, 2016"", ""Label"": ""Gold Circle Records ‎""}",4.1,4,26.99,
B0171UZZHO,Montage of Heck: The Home Recordings Deluxe EU Edition       explicit_lyrics,[],"{""Manufacturer"": ""UMe"", ""Date First Available"": ""October 25, 2015"", ""Label"": ""UMe"", ""Number of discs"": ""1""}",3.9,9,,
B00CTB3MU8,Donizetti - Anna Bolena (Complete Opera on 3 LPs. Live 1975) - Renata Scotto - Tatiana Troyanos - Grilli - Flagello - Previtali conducting (RARE!),[],"{""Manufacturer"": ""HRE"", ""Date First Available"": ""May 16, 2013"", ""Label"": ""HRE""}",5.0,1,,
B00GG3IDGS,Face the Music by Electric Light Orchestra (1990) Audio CD,[],{},4.7,735,42.91,
B0042JG39M,Eden's Bridge - Celtic Worship Live: The Acoustic Renderings Of Eden's Bridge - CD,[],"{""Package Dimensions"": ""5.59 x 4.88 x 0.39 inches; 5.6 Ounces"", ""Date First Available"": ""August 17, 2012"", ""Number of discs"": ""1""}",4.9,4,,
B000K42UBI,The Best of Birddog.,[],"{""Date First Available"": ""October 28, 2006"", ""Number of discs"": ""1""}",5.0,1,,
B000027FQY,Violinkonzerte,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.43 x 4.88 x 0.94 inches; 7.04 Ounces"", ""Manufacturer"": ""CLAVS"", ""Date First Available"": ""June 14, 2010"", ""Label"": ""CLAVS"", ""Number of discs"": ""2""}",5.0,1,109.0,
B0050AUHGM,Bootsy? Player Of The Year,[],"{""Date First Available"": ""November 6, 2011""}",5.0,5,,
B00TREQJW8,Out of Sight,[],{},3.0,3,223.0,
B00TUSNZ2I,A Treasury Of Wood Works/The Organ Music of Dale Wood,[],{},5.0,1,,
B0017Y2GG4,Ultimate Dance Party 1997,[],"{""Package Dimensions"": ""5.5 x 4.8 x 0.4 inches; 3.2 Ounces"", ""Manufacturer"": ""Arista"", ""Date First Available"": ""April 17, 2008"", ""Label"": ""Arista""}",4.4,100,,
B000092H4U,Tomorrow [Import],[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Manufacturer"": ""Murmur"", ""Date First Available"": ""January 17, 2011"", ""Label"": ""Murmur"", ""Number of discs"": ""1""}",5.0,4,75.0,
B0049MCJOU,"Jim Stafford Live in Branson, Double The Fun...Double The Jim.",[],"{""Package Dimensions"": ""5.6 x 5 x 0.4 inches; 4.8 Ounces"", ""Date First Available"": ""October 29, 2010""}",5.0,3,49.99,
B01AXMDWAO,Goin' Down by Melanie C (1999-11-16),[],"{""Date First Available"": ""May 19, 2016""}",4.7,19,14.88,
B002XNEMHE,Winter Plunderband,[],"{""Package Dimensions"": ""5.2 x 4.7 x 0.2 inches; 0.8 Ounces"", ""Date First Available"": ""November 18, 2009""}",5.0,1,,
B001BI2Q1Q,Word Radio Collection (17),[],"{""Date First Available"": ""June 22, 2008""}",5.0,1,,
B0001RBF3S,Hija De La Luna,[],"{""Package Dimensions"": ""5.59 x 4.92 x 0.43 inches; 3.81 Ounces"", ""Manufacturer"": ""Scodento"", ""Date First Available"": ""March 8, 2004"", ""Label"": ""Scodento"", ""Number of discs"": ""1""}",5.0,3,,
B00QB1Z250,"Lifting The Curse, A Story of the Boston Red Sox Bill Littlefield",[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""November 28, 2014""}",4.5,2,30.0,
B00NPJ1WC8,Compositions: New Innovations for Big Band Written and Recorded By the Airmen of Note,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""September 19, 2014""}",5.0,1,23.9,
B000TLYSDU,Herd,[],"{""Product Dimensions"": ""4.92 x 5.51 x 0.39 inches; 3.41 Ounces"", ""Date First Available"": ""May 9, 2008"", ""Number of discs"": ""1""}",4.0,1,19.75,
B000GQL8JK,Symphony No 7,[],"{""Product Dimensions"": ""5.59 x 0.39 x 4.92 inches; 3.53 Ounces"", ""Manufacturer"": ""Orfeo International Music"", ""Original Release Date"": ""2006"", ""Date First Available"": ""June 22, 2010"", ""Label"": ""Orfeo International Music"", ""Number of discs"": ""1""}",4.8,5,20.57,
B00FSKF9EY,"Ice T ~ That's How I'm Livin' ~ 99 Problems (Featuring: Brother Marquis)(Original 1993 Rhyme Syndicate Records 53834, 12"" Vinyl Single NEW Factory Sealed in the Original Shrinkwrap Featuring 6 Tracks)",[],"{""Manufacturer"": ""Rhyme Syndicate / Priority Records"", ""Date First Available"": ""October 11, 2013"", ""Label"": ""Rhyme Syndicate / Priority Records""}",4.0,1,223.0,
B002WL1P3Q,La Compilation,[],"{""Date First Available"": ""November 12, 2009""}",4.0,1,7.91,
B01K8OIGFI,The Singles Collection by Sam Cooke (2013-01-06),[],"{""Date First Available"": ""August 1, 2017""}",5.0,1,39.55,
B00GKQSWBM,Last Days & Time by Earth Wind & Fire (1991) Audio CD,[],"{""Date First Available"": ""May 4, 2014""}",4.7,227,,
B006G342VS,To Our Partners With Love,[],"{""Date First Available"": ""November 30, 2011""}",5.0,3,,
B01K8NFKMG,Picture Of You by Boyzone,[],"{""Date First Available"": ""December 30, 2019""}",4.0,2,,
B004HHARAK,Party All Night EP,[],"{""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 5.93 Ounces"", ""Manufacturer"": ""UNIVERSAL JAPAN/ZOOM"", ""Date First Available"": ""February 10, 2011"", ""Label"": ""UNIVERSAL JAPAN/ZOOM"", ""Number of discs"": ""1""}",3.9,3,,
B00001HLX0,Monogatari: Amino Argot,[],"{""Original Release Date"": ""1994"", ""Date First Available"": ""January 19, 2007"", ""Number of discs"": ""1""}",5.0,1,19.9,
B0009S2G3W,"Gnadenlos Platt, Godewind, Speelwark, Timmerhorst..",[],"{""Item Weight"": ""6.42 Ounces"", ""Date First Available"": ""February 26, 2013"", ""Number of discs"": ""2""}",5.0,2,,
B003NX2HMU,Musical Shapes,[],"{""Package Dimensions"": ""12.4 x 12.1 x 0.1 inches; 0.01 Ounces"", ""Manufacturer"": ""Warner Bros. BSK 3465"", ""Date First Available"": ""May 25, 2010"", ""Label"": ""Warner Bros. BSK 3465"", ""Number of discs"": ""1""}",4.7,13,127.0,
B001G7AH6S,Thunder Beach,[],"{""Date First Available"": ""September 16, 2008""}",4.5,8,,
B00005G95C,BLIZZARD OF OZZ (Digital remaster),[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.55 x 4.97 x 0.54 inches; 2.83 Ounces"", ""Date First Available"": ""August 8, 2012"", ""Number of discs"": ""1""}",4.6,120,14.99,
